,antigen_recognition_function,antigenic_feature_count,somatic_hypermutation_cycles,somatic_hypermutation_rate,clonal_expansion_factor,immune_responses,immune_memory_lymphocytes_count,best_fitness,elapsed_time
1277,ackley,3,1000,0.1,3,5,0.001,10.43457361564572,187.02207922935486
1278,ackley,3,1000,0.1,2,10,0.001,13.22124103181046,222.00941944122314
1279,ackley,3,1000,0.1,3,3,0.1,7.54670881734998,20.46054983139038
1280,ackley,3,1000,0.1,3,5,0.01,10.434564196468727,33.75753617286682
1281,ackley,3,1000,0.1,2,10,0.01,10.434549918592454,223.1405475139618
1282,ackley,3,1000,0.1,4,3,0.001,10.845073908953864,21.504024744033813
1283,ackley,3,1000,0.1,3,5,0.1,8.876756485445844,35.55239462852478
1284,ackley,3,1000,0.1,2,10,0.1,6.081568283274276,223.653146982193
1285,ackley,3,1000,0.1,4,3,0.01,4.884126236719119,22.790873289108276
1286,ackley,3,1000,0.1,4,5,0.001,2.120055328717499,37.34631299972534
1287,ackley,3,1000,0.1,3,10,0.001,11.072697732136564,223.64797163009644
1288,ackley,5,250,0.001,2,3,0.001,15.8193834814628,9.970301628112793
1289,ackley,3,1000,0.1,4,3,0.1,5.817522328345898,33.94608688354492
1290,ackley,3,1000,0.1,4,5,0.01,8.876756988134819,39.61088562011719
1291,ackley,5,250,0.001,2,5,0.001,16.880203219677245,56.42352604866028
1292,ackley,3,1000,0.1,3,10,0.01,2.958280637712257,74.2743272781372
1293,ackley,5,250,0.001,2,3,0.01,12.513094509076884,10.254623651504517
1294,ackley,5,250,0.001,2,3,0.1,14.064510532593085,20.715604782104492
1295,ackley,5,250,0.001,2,5,0.01,12.743096217666851,17.588372230529785
1296,ackley,3,1000,0.1,4,5,0.1,2.95828015277499,59.245312452316284
1297,ackley,3,1000,0.1,3,10,0.1,6.984597942284616,78.5084719657898
1298,ackley,5,250,0.001,2,5,0.1,11.031506681891289,17.81869912147522
1299,ackley,5,250,0.001,3,3,0.001,12.390157010164796,11.042795419692993
1300,ackley,5,250,0.001,2,10,0.001,15.530322222208136,35.36060690879822
1301,ackley,3,1000,0.1,4,10,0.001,4.884127968706512,116.73305940628052
1302,ackley,5,250,0.001,3,3,0.01,14.488067894757847,11.083738327026367
1303,ackley,5,250,0.001,2,10,0.01,11.558830937378012,35.52929377555847
1304,ackley,5,250,0.001,3,5,0.001,13.158804548495032,18.515747547149658
1305,ackley,5,250,0.001,3,5,0.01,12.340075787386697,37.468015909194946
1306,ackley,5,250,0.001,3,3,0.1,13.972811755947207,11.292641878128052
1307,ackley,5,250,0.001,4,3,0.001,16.95380206890566,22.909543991088867
1308,ackley,3,1000,0.1,4,10,0.01,7.546791361519096,84.19088649749756
1309,ackley,5,250,0.001,2,10,0.1,9.658181348118005,121.05128383636475
1310,ackley,5,250,0.001,3,5,0.1,14.53281935855015,19.0273175239563
1311,ackley,5,250,0.001,3,10,0.001,11.70781715295196,38.076507568359375
1312,ackley,5,250,0.001,4,3,0.01,10.645002719660548,11.702039003372192
1313,ackley,5,250,0.001,4,5,0.001,14.197633203689584,19.812721967697144
1314,ackley,5,250,0.001,4,3,0.1,11.494086728940584,11.835230827331543
1315,ackley,5,250,0.001,3,10,0.01,10.93678155508558,38.50102710723877
1316,ackley,3,1000,0.1,4,10,0.1,12.377792557612816,126.0301411151886
1317,ackley,5,250,0.001,4,5,0.01,11.388663492438038,19.56037712097168
1318,ackley,5,250,0.001,3,10,0.1,12.625889779039325,38.68096947669983
1319,ackley,5,250,0.01,2,3,0.001,16.157165777955466,11.7612144947052
1320,ackley,5,250,0.001,4,5,0.1,13.801919294694478,20.111541271209717
1321,ackley,5,250,0.01,2,3,0.01,12.417820391579925,11.77890658378601
1322,ackley,5,250,0.01,2,5,0.001,15.425596704059927,19.574579000473022
1323,ackley,5,250,0.001,4,10,0.001,13.988418719230012,39.64151167869568
1324,ackley,5,250,0.01,2,5,0.01,15.796581531630189,19.69039273262024
1325,ackley,5,250,0.01,2,3,0.1,12.833283542442327,12.254508972167969
1326,ackley,5,250,0.001,4,10,0.01,12.839245910753192,40.32602071762085
1327,ackley,5,250,0.01,3,3,0.001,10.86864983610216,12.343385696411133
1328,ackley,5,250,0.01,2,5,0.1,12.194281105347308,20.259788274765015
1329,ackley,5,250,0.001,4,10,0.1,11.411719881382462,41.05041265487671
1330,ackley,5,250,0.01,3,3,0.01,12.194289019537266,12.560530662536621
1331,ackley,5,250,0.01,3,5,0.001,11.495143315662691,20.639745950698853
1332,ackley,5,250,0.01,2,10,0.001,16.10856428585643,40.08539056777954
1333,ackley,5,250,0.01,3,5,0.01,10.19805082722129,20.80867314338684
1334,ackley,5,250,0.01,3,3,0.1,10.029971635513393,12.674655199050903
1335,ackley,5,250,0.01,2,10,0.01,12.565194988410807,40.48755669593811
1336,ackley,5,250,0.01,4,3,0.001,15.726401021158487,12.777135372161865
1337,ackley,5,250,0.01,2,10,0.1,10.14823379771088,41.185413122177124
1338,ackley,5,250,0.01,3,5,0.1,10.95291128861516,21.286081552505493
1339,ackley,5,250,0.01,4,3,0.01,11.573796531284293,12.957664251327515
1340,ackley,5,250,0.01,4,5,0.001,16.228645572395834,21.691170692443848
1341,ackley,5,250,0.01,3,10,0.001,14.094883925280396,42.03496336936951
1342,ackley,5,250,0.01,4,3,0.1,12.069365878940012,13.13033413887024
1343,ackley,5,250,0.01,4,5,0.01,12.884019973054803,21.70132327079773
1344,ackley,5,250,0.01,3,10,0.01,11.425351859458528,42.86676478385925
1345,ackley,5,250,0.1,2,3,0.001,10.035522747420751,13.041415929794312
1346,ackley,5,250,0.01,4,5,0.1,12.861442376708396,22.30493927001953
1347,ackley,5,250,0.01,3,10,0.1,13.602747810287182,43.72780227661133
1348,ackley,5,250,0.1,2,3,0.01,12.9970832695766,12.855396032333374
1349,ackley,5,250,0.1,2,5,0.001,13.20451642176774,21.692734241485596
1350,ackley,5,250,0.01,4,10,0.001,16.187723137677597,44.2269926071167
1351,ackley,5,250,0.1,2,3,0.1,12.059205311271391,13.210232019424438
1352,ackley,5,250,0.1,2,5,0.01,11.62274490915987,21.853087902069092
1353,ackley,5,250,0.01,4,10,0.01,13.102292078744338,44.344216108322144
1354,ackley,5,250,0.1,3,3,0.001,9.860287151102302,13.262315273284912
1355,ackley,5,250,0.1,2,5,0.1,15.396132186668536,22.148743629455566
1356,ackley,5,250,0.01,4,10,0.1,12.91608684075826,45.10513472557068
1357,ackley,5,250,0.1,3,3,0.01,14.087921018112738,13.476324081420898
1358,ackley,5,250,0.1,3,5,0.001,12.888699831214542,22.306578397750854
1359,ackley,5,250,0.1,2,10,0.001,13.12813865728512,43.92333102226257
1360,ackley,5,250,0.1,3,3,0.1,11.54496884650194,13.566431760787964
1361,ackley,5,250,0.1,2,10,0.01,15.34551569662442,44.01801085472107
1362,ackley,5,250,0.1,3,5,0.01,14.384345494128544,22.143563270568848
1363,ackley,5,250,0.1,4,3,0.001,15.035153108553631,13.585079669952393
1364,ackley,5,250,0.1,3,5,0.1,13.65286362703221,22.361878395080566
1365,ackley,5,250,0.1,2,10,0.1,13.076291658891297,43.9678270816803
1366,ackley,5,250,0.1,4,3,0.01,12.661667691960274,13.616678237915039
1367,ackley,5,250,0.1,4,5,0.001,15.063523074888913,22.6696994304657
1368,ackley,5,250,0.1,3,10,0.001,12.690831284291416,45.33900833129883
1369,ackley,5,250,0.1,4,3,0.1,13.25451162814235,13.671025514602661
1370,ackley,5,250,0.1,4,5,0.01,10.14822552488252,22.714457750320435
1371,ackley,5,250,0.1,3,10,0.01,14.312773058307174,44.70340418815613
1372,ackley,5,250,0.1,4,5,0.1,10.952918054074312,22.773424863815308
1373,ackley,5,250,0.1,3,10,0.1,13.076297047034329,45.07681226730347
1374,ackley,5,500,0.001,2,3,0.001,13.821508542638108,26.81885075569153
1375,ackley,5,250,0.1,4,10,0.001,13.40040881922954,46.38804769515991
1376,ackley,5,500,0.001,2,3,0.01,15.4606387375733,26.7692129611969
1377,ackley,5,250,0.1,4,10,0.01,11.989797446384346,45.9414746761322
1378,ackley,5,250,0.1,4,10,0.1,12.059200379332529,92.34346747398376
1379,ackley,5,500,0.001,2,5,0.001,15.06726104988512,45.535354137420654
1380,ackley,5,500,0.001,2,3,0.1,14.448677782089062,27.422801971435547
1381,ackley,5,500,0.001,2,5,0.01,11.725023572906723,45.411417722702026
1382,ackley,5,500,0.001,3,3,0.001,15.470960391091166,27.52548122406006
1383,ackley,5,500,0.001,2,5,0.1,15.97773020668971,45.646655797958374
1384,ackley,5,500,0.001,3,3,0.01,11.532911727625988,27.693340301513672
1385,ackley,5,500,0.001,3,5,0.001,16.885510173725603,45.93283414840698
1386,ackley,5,500,0.001,3,3,0.1,12.10316580320451,27.560465574264526
1387,ackley,5,500,0.001,3,5,0.01,11.677828819002864,45.69356822967529
1388,ackley,5,500,0.001,2,10,0.001,11.407284699503755,91.64227247238159
1389,ackley,5,500,0.001,2,10,0.01,10.844861493174683,182.23194217681885
1390,ackley,5,500,0.001,4,3,0.001,11.82886332529535,27.94241738319397
1391,ackley,5,500,0.001,3,5,0.1,13.87514456333855,46.29974699020386
1392,ackley,5,500,0.001,2,10,0.1,12.66928001388764,92.8468279838562
1393,ackley,5,500,0.001,4,3,0.01,16.034611228239605,28.760069370269775
1394,ackley,5,500,0.001,4,5,0.001,16.553644447936538,47.01778745651245
1395,ackley,5,500,0.001,3,10,0.001,15.957399093491508,93.38177919387817
1396,ackley,5,500,0.001,4,3,0.1,13.458124383266272,28.74709415435791
1397,ackley,5,500,0.001,3,10,0.01,13.017202609534571,93.28873252868652
1398,ackley,5,500,0.001,4,5,0.01,11.959751264656134,47.5363609790802
1399,ackley,5,500,0.01,2,3,0.001,16.17338349105122,27.4937961101532
1400,ackley,5,500,0.001,4,5,0.1,10.58724848182246,47.72253227233887
1401,ackley,5,500,0.001,3,10,0.1,11.278146579299992,94.30411863327026
1402,ackley,5,500,0.01,2,3,0.01,5.817596771124741,27.47723889350891
1403,ackley,5,500,0.01,2,5,0.001,8.101253195064821,46.62410879135132
1404,ackley,5,500,0.001,4,10,0.001,13.53313537950626,94.96829438209534
1405,ackley,5,500,0.01,2,3,0.1,12.411119079904475,28.27712917327881
1406,ackley,5,500,0.01,2,5,0.01,16.125815861060648,46.20082187652588
1407,ackley,5,500,0.001,4,10,0.01,9.860247996828,95.63012862205505
1408,ackley,5,500,0.01,3,3,0.001,12.890341865168972,28.368426799774166
1409,ackley,5,500,0.01,2,5,0.1,7.465963194206807,46.790109395980835
1410,ackley,5,500,0.001,4,10,0.1,9.352997862204388,95.37912583351135
1411,ackley,5,500,0.01,3,3,0.01,13.696812228011227,28.006436824798584
1412,ackley,5,500,0.01,3,5,0.001,9.91951893631516,46.895336627960205
1413,ackley,5,500,0.01,2,10,0.001,13.989392588610013,93.21065664291382
1414,ackley,5,500,0.01,3,3,0.1,10.31176656570911,28.520313024520874
1415,ackley,5,500,0.01,3,5,0.01,12.45081015393103,47.116527795791626
1416,ackley,5,500,0.01,2,10,0.01,14.644577183036825,93.24984407424927
1417,ackley,5,500,0.01,4,3,0.001,13.266821044261974,29.149014949798584
1418,ackley,5,500,0.01,2,10,0.1,13.272636532913484,94.12861490249634
1419,ackley,5,500,0.01,3,5,0.1,11.465634350841198,48.05201315879822
1420,ackley,5,500,0.01,4,3,0.01,14.107250919230788,29.234729290008545
1421,ackley,5,500,0.01,4,5,0.001,8.36682499594298,48.7170786857605
1422,ackley,5,500,0.01,3,10,0.001,16.26917712595602,96.70851969718933
1423,ackley,5,500,0.01,4,3,0.1,9.767380644138935,29.056190252304077
1424,ackley,5,500,0.01,4,5,0.01,14.606190454459414,48.553614139556885
1425,ackley,5,500,0.01,3,10,0.01,11.773759251327728,95.85862970352173
1426,ackley,5,500,0.1,2,3,0.001,12.29256321985902,28.505754232406616
1427,ackley,5,500,0.01,4,5,0.1,6.280112733232983,49.015562534332275
1428,ackley,5,500,0.01,3,10,0.1,12.249271159924,95.8513252735138
1429,ackley,5,500,0.1,2,3,0.01,11.989812766062109,28.2503879070282
1430,ackley,5,500,0.1,2,5,0.001,14.735168991948347,47.73931002616882
1431,ackley,5,500,0.01,4,10,0.001,12.289865075976536,97.80580449104309
1432,ackley,5,500,0.1,2,3,0.1,11.217534626255883,28.204215049743652
1433,ackley,5,500,0.1,2,5,0.01,9.677315353203252,47.524330615997314
1434,ackley,5,500,0.01,4,10,0.01,13.202333930693769,97.45707702636719
1435,ackley,5,500,0.1,3,3,0.001,15.035143540692342,29.40634799003601
1436,ackley,5,500,0.1,2,5,0.1,15.241382716995764,47.135963678359985
1437,ackley,5,500,0.01,4,10,0.1,10.035465945373224,96.89034795761108
1438,ackley,5,500,0.1,3,3,0.01,15.267782122265796,28.461575746536255
1439,ackley,5,500,0.1,3,5,0.001,9.977928404359004,48.19714593887329
1440,ackley,5,500,0.1,2,10,0.001,10.90707473306762,94.69624638557434
1441,ackley,5,500,0.1,3,3,0.1,11.08741604668156,28.119161128997803
1442,ackley,5,500,0.1,3,5,0.01,11.773758195905874,47.55512571334839
1443,ackley,5,500,0.1,2,10,0.01,10.468938797341703,94.77441906929016
1444,ackley,5,500,0.1,4,3,0.001,9.419970514977098,29.15835213661194
1445,ackley,5,500,0.1,3,5,0.1,10.952910976143198,47.75137209892273
1446,ackley,5,500,0.1,2,10,0.1,13.928831504543032,94.47918343544006
1447,ackley,5,500,0.1,4,3,0.01,9.739225535949936,28.960124254226685
1448,ackley,5,500,0.1,4,5,0.001,16.426276310181255,48.057880878448486
1449,ackley,5,500,0.1,3,10,0.001,14.419513303310785,96.57551980018616
1450,ackley,5,500,0.1,4,3,0.1,13.9693353077833,28.877426385879517
1451,ackley,5,500,0.1,4,5,0.01,12.160945537743162,48.557698011398315
1452,ackley,5,500,0.1,3,10,0.01,14.401974079046296,96.67863941192627
1453,ackley,5,500,0.1,4,5,0.1,13.80427570089798,49.20714569091797
1454,ackley,5,500,0.1,3,10,0.1,15.989181277121022,97.16384601593018
1455,ackley,5,750,0.001,2,3,0.001,15.014310834715824,43.82572913169861
1456,ackley,5,500,0.1,4,10,0.001,13.49435799778349,98.06355834007263
1457,ackley,5,750,0.001,2,3,0.01,13.677958758941218,43.91945004463196
1458,ackley,5,750,0.001,2,5,0.001,16.640139139766152,73.25595307350159
1459,ackley,5,500,0.1,4,10,0.01,10.520046954052225,99.1937894821167
1460,ackley,5,750,0.001,2,3,0.1,9.177210582572858,43.44195604324341
1461,ackley,5,500,0.1,4,10,0.1,15.370939587598317,98.98354482650757
1462,ackley,5,750,0.001,2,5,0.01,10.53726784188777,73.46209001541138
1463,ackley,5,750,0.001,3,3,0.001,16.935787874481488,43.93522310256958
1464,ackley,5,750,0.001,2,5,0.1,12.86767409068078,72.55412435531616
1465,ackley,5,750,0.001,3,3,0.01,7.125560041588942,44.36338567733765
1466,ackley,5,750,0.001,3,5,0.001,16.8929260488476,74.35084843635559
1467,ackley,5,750,0.001,3,3,0.1,13.26977548470479,44.819316148757935
1468,ackley,5,750,0.001,2,10,0.001,16.15769817084094,147.1522319316864
1469,ackley,5,750,0.001,3,5,0.01,14.545094995770675,75.27746820449829
1470,ackley,5,750,0.001,2,10,0.01,12.194290498497107,147.4095606803894
1471,ackley,5,750,0.001,3,5,0.1,11.111175280978918,75.33931422233582
1472,ackley,5,750,0.001,4,3,0.001,12.943448419065463,46.35198783874512
1473,ackley,5,750,0.001,2,10,0.1,11.861442260038228,147.59263825416565
1474,ackley,5,750,0.001,4,3,0.01,14.131369543434117,45.78936314582825
1475,ackley,5,750,0.001,4,5,0.001,11.316267457843486,76.54729986190796
1476,ackley,5,750,0.001,3,10,0.001,15.927769282281258,151.55278539657593
1477,ackley,5,750,0.001,4,3,0.1,13.13193528850888,46.18987727165222
1478,ackley,5,750,0.001,3,10,0.01,11.592757741582052,153.67219638824463
1479,ackley,5,750,0.001,4,5,0.01,10.337450499306236,77.12497425079346
1480,ackley,5,750,0.01,2,3,0.001,13.615167914608882,45.67632842063904
1481,ackley,5,750,0.001,4,5,0.1,11.774706957766892,76.56042003631592
1482,ackley,5,750,0.001,3,10,0.1,13.15247926186196,152.7200107574463
1483,ackley,5,750,0.01,2,3,0.01,10.14824641107012,45.38944101333618
1484,ackley,5,750,0.01,2,5,0.001,16.20870011661209,76.13462114334106
1485,ackley,5,750,0.001,4,10,0.001,15.437527964327789,154.59479665756226
1486,ackley,5,750,0.01,2,3,0.1,11.259985961516389,44.79687690734863
1487,ackley,5,750,0.01,2,5,0.01,11.859421886435184,74.5950756072998
1488,ackley,5,750,0.001,4,10,0.01,10.497472660984975,153.91817259788513
1489,ackley,5,750,0.01,3,3,0.001,12.805192946389187,45.854063987731934
1490,ackley,5,750,0.01,2,5,0.1,6.559566999033283,75.2751476764679
1491,ackley,5,750,0.001,4,10,0.1,9.001076999510863,155.52788257598877
1492,ackley,5,750,0.01,3,3,0.01,13.78305382040474,45.91716241836548
1493,ackley,5,750,0.01,3,5,0.001,12.093417251135662,76.75960206985474
1494,ackley,5,750,0.01,2,10,0.001,11.644052408368518,152.86392855644226
1495,ackley,5,750,0.01,3,3,0.1,12.059188024707137,46.66799020767212
1496,ackley,5,750,0.01,3,5,0.01,7.717858648905313,77.25243520736694
1497,ackley,5,750,0.01,2,10,0.01,14.471547059369966,151.5385525226593
1498,ackley,5,750,0.01,4,3,0.001,14.595247204933802,971.6236963272095
1499,ackley,5,750,0.01,3,5,0.1,13.400387669945534,997.4318537712097
1500,ackley,5,750,0.01,2,10,0.1,11.425350687273744,1073.1009109020233
1501,ackley,5,750,0.01,4,3,0.01,10.860652596244607,957.7966227531432
1502,ackley,5,750,0.01,4,5,0.001,14.220981134264743,987.8832521438599
1503,ackley,5,750,0.01,3,10,0.001,13.585820635382971,1061.0891678333282
1504,ackley,5,750,0.01,4,3,0.1,13.102296505362167,24.949930429458618
1505,ackley,5,750,0.01,4,5,0.01,10.57051023129138,973.0591716766357
1506,ackley,5,750,0.01,3,10,0.01,12.419689824631654,1049.5233142375946
1507,ackley,5,750,0.1,2,3,0.001,13.17921511910934,24.816964626312256
1508,ackley,5,750,0.01,4,5,0.1,13.846313142720462,43.09018588066101
1509,ackley,5,750,0.01,3,10,0.1,12.632260850033486,1036.0656566619873
1510,ackley,5,750,0.1,2,3,0.01,13.076289944670489,26.488442182540894
1511,ackley,5,750,0.1,2,5,0.001,15.16068086573278,42.66389489173889
1512,ackley,5,750,0.01,4,10,0.001,13.37648944573294,1028.9315023422241
1513,ackley,5,750,0.1,2,3,0.1,13.825366276527054,27.991512775421143
1514,ackley,5,750,0.1,2,5,0.01,13.718594983248842,46.2506217956543
1515,ackley,5,750,0.01,4,10,0.01,9.800182001290096,89.81599998474121
1516,ackley,5,750,0.1,3,3,0.001,11.34354836110615,29.34664487838745
1517,ackley,5,750,0.1,2,5,0.1,15.147002207886867,48.21975135803223
1518,ackley,5,750,0.01,4,10,0.1,13.076381260900131,94.48539972305298
1519,ackley,5,750,0.1,3,3,0.01,15.948898700127822,31.499449253082275
1520,ackley,5,750,0.1,3,5,0.001,13.447696242894034,51.470869064331055
1521,ackley,5,750,0.1,2,10,0.001,14.55639254916413,96.7219648361206
1522,ackley,5,750,0.1,3,3,0.1,9.977909786015918,32.69078278541565
1523,ackley,5,750,0.1,3,5,0.01,12.356656895080336,54.71266222000122
1524,ackley,5,750,0.1,2,10,0.01,9.353059296937293,101.64623498916626
1525,ackley,5,750,0.1,4,3,0.001,8.69616194603041,34.5380003452301
1526,ackley,5,750,0.1,3,5,0.1,4.884117886311227,57.05577611923218
1527,ackley,5,750,0.1,2,10,0.1,11.773760040256498,106.53225827217102
1528,ackley,5,750,0.1,4,3,0.01,13.63065380099629,36.1139280796051
1529,ackley,5,750,0.1,4,5,0.001,15.50673159608253,59.93542695045471
1530,ackley,5,750,0.1,3,10,0.001,11.301995219772955,113.97392845153809
1531,ackley,5,750,0.1,4,3,0.1,8.280175121969995,37.61407709121704
1532,ackley,5,750,0.1,4,5,0.01,14.78214612635235,61.85553169250488
1533,ackley,5,750,0.1,3,10,0.01,11.810633733944805,116.07922387123108
1534,ackley,5,750,0.1,4,5,0.1,10.76624782519551,64.06601691246033
1535,ackley,5,750,0.1,3,10,0.1,15.4825398983539,122.2243664264679
1536,ackley,5,1000,0.001,2,3,0.001,13.423677932318048,50.74842166900635
1537,ackley,5,1000,0.001,2,3,0.01,14.335069375331209,102.70257663726807
1538,ackley,5,750,0.1,4,10,0.001,10.57051725186854,126.52483248710632
1539,ackley,5,1000,0.001,2,5,0.001,14.739815652376826,87.71570110321045
1540,ackley,5,750,0.1,4,10,0.01,10.520070777641129,130.20029950141907
1541,ackley,5,1000,0.001,2,3,0.1,12.898524519356908,53.586508989334106
1542,ackley,5,1000,0.001,2,5,0.01,14.239545826640152,88.1273365020752
1543,ackley,5,1000,0.001,3,3,0.001,16.68300344010241,55.19949698448181
1544,ackley,5,750,0.1,4,10,0.1,13.076277541797124,134.86272501945496
1545,ackley,5,1000,0.001,2,5,0.1,11.477525463904035,90.06596088409424
1546,ackley,5,1000,0.001,3,3,0.01,13.291585674761258,56.387574911117554
1547,ackley,5,1000,0.001,3,3,0.1,14.450284625655174,112.48876094818115
1548,ackley,5,1000,0.001,3,5,0.001,14.288053125186057,94.33094954490662
1549,ackley,5,1000,0.001,2,10,0.001,16.888095650841446,180.72816801071167
1550,ackley,5,1000,0.001,3,5,0.01,10.467990302253504,93.67491245269775
1551,ackley,5,1000,0.001,2,10,0.01,8.214644201236077,184.2982714176178
1552,ackley,5,1000,0.001,3,5,0.1,10.63821540276953,94.64450764656067
1553,ackley,5,1000,0.001,4,3,0.001,16.742448973295918,57.80116510391235
1554,ackley,5,1000,0.001,2,10,0.1,9.485800853986117,187.82574701309204
1555,ackley,5,1000,0.001,4,3,0.01,13.260453286119493,58.15313529968262
1556,ackley,5,1000,0.001,4,5,0.001,16.123856143376813,1040.157027721405
1557,ackley,5,1000,0.001,3,10,0.001,11.7509508596493,1131.5200610160828
1558,ackley,5,1000,0.001,4,3,0.1,9.140195434244385,993.6355392932892
1559,ackley,5,1000,0.001,3,10,0.01,6.722730413225982,1118.001740694046
1560,ackley,5,1000,0.001,4,5,0.01,12.223892646372915,1021.6764042377472
1561,ackley,5,1000,0.01,2,3,0.001,10.62032487995709,33.171014070510864
1562,ackley,5,1000,0.001,3,10,0.1,14.117135446052693,1107.3541297912598
1563,ackley,5,1000,0.001,4,5,0.1,6.559566688521997,1009.8590185642242
1564,ackley,5,1000,0.01,2,3,0.01,12.289915550981164,34.755327224731445
1565,ackley,5,1000,0.01,2,5,0.001,14.703428706915918,57.21987342834473
1566,ackley,5,1000,0.001,4,10,0.001,16.11183933754221,1094.3003478050232
1567,ackley,5,1000,0.01,2,3,0.1,10.860651242736015,37.62964606285095
1568,ackley,5,1000,0.01,2,5,0.01,9.485815523365824,61.69684553146362
1569,ackley,5,1000,0.001,4,10,0.01,10.594782370448025,1083.4496562480927
1570,ackley,5,1000,0.01,3,3,0.001,13.47109761787243,40.345072746276855
1571,ackley,5,1000,0.01,2,5,0.1,15.332696191754437,66.03231358528137
1572,ackley,5,1000,0.001,4,10,0.1,9.498186598158966,1075.5189907550812
1573,ackley,5,1000,0.01,3,3,0.01,10.766241368773482,43.39714169502258
